,local_ppl_cnt,vx,vy
0,0,6.123233995736766e-17,1.0
1,0,6.123233995736766e-17,1.0
2,0,-0.26421768209095353,0.6417052411895499
3,0,-0.49059867660609247,0.3241745790473034
4,1,-0.32168880333654504,0.5724639941702536
5,1,-0.19773439864605002,0.7786023277674688
6,2,-0.5118310925368119,0.7010469709802385
7,2,-0.53317398576319,0.6409343625083563
8,2,-0.3202114829761556,0.7941119073716656
9,2,-0.43957425392422517,0.6052244410282013
10,3,-0.17728370078882863,0.708974268201622
11,4,-0.06137213584676816,0.8555206382379129
12,4,0.10279667907822568,0.7584437680150836
13,4,0.06488353778737337,0.6147331751597085
14,4,0.10180197251005599,0.8128050615944235
15,4,0.07709824778782998,0.6469642939535349
16,4,-0.40723909917525797,0.3231433416085213
17,4,-0.6220211054042347,0.4592743144658069
18,4,-0.6438252079434913,0.7651725959654594
19,4,-0.482714191896602,0.8757779449961106
20,4,-0.5526254252791125,0.8334297446906248
21,4,-0.8110402047968509,0.5849904154796745
22,4,-0.31783336558348496,0.3725423434909615
23,3,0.06998191012036956,0.6083687020336004
24,2,0.25164959969232104,0.4942761837797104
25,3,0.3229461233940264,0.5748324491193016
26,2,0.47915915235700646,0.3594341533804037
27,2,0.44801632683819353,0.39216301719727165
28,3,0.8377479095659346,0.33300443774067473
29,2,0.257548788277008,0.06620135560732303
30,2,0.33792628393109964,0.2627366285938522
31,2,0.3489584422084854,0.7393013353516772
32,2,0.334779180477465,0.942296609523157
33,2,0.29010401040098993,0.9569951218001387
34,2,0.27132305455088257,0.9624883376276197
35,2,0.2630360105838878,0.9647860162420021
36,1,0.2583506514609669,0.9660512102832303
37,1,0.25657197280725985,0.966525127852241
38,0,0.2556741038466973,0.9667630281626353
39,0,0.25540253149203235,0.9668348084897758
40,1,0.24485992309948135,0.9272865901462828
41,0,0.6006625894017105,0.7906665504404257
42,0,0.5655001154482938,0.3201343248853439
43,0,0.4495764443969465,0.6353076132281429
44,0,0.1868391600972015,0.4164570320708205
45,1,0.11673277341413724,0.32455808481580406
46,0,-0.10913481861514363,0.23935674301325482
47,0,-0.0935171357044036,0.2102913130972906
