,local_ppl_cnt,vx,vy
0,0,6.123233995736766e-17,1.0
1,0,6.123233995736766e-17,1.0
2,0,-0.26421768209095353,0.6417052411895499
3,0,-0.49059867660609247,0.3241745790473034
4,1,-0.32168880333654504,0.5724639941702536
5,1,-0.19773439864605002,0.7786023277674688
6,2,-0.5118310925368119,0.7010469709802385
7,2,-0.53317398576319,0.6409343625083563
8,2,-0.3202114829761556,0.7941119073716656
9,2,-0.43957425392422517,0.6052244410282013
10,3,-0.17728370078882863,0.708974268201622
11,4,-0.06137213584676816,0.8555206382379129
12,4,0.10279667907822568,0.7584437680150836
13,4,0.06488353778737337,0.6147331751597085
14,4,0.10180197251005599,0.8128050615944235
15,4,0.07709824778782998,0.6469642939535349
16,4,-0.40723909917525797,0.3231433416085213
17,4,-0.6220211054042347,0.4592743144658069
18,4,-0.6438252079434913,0.7651725959654594
19,4,-0.482714191896602,0.8757779449961106
20,4,-0.5526254252791125,0.8334297446906248
21,4,-0.8110402047968509,0.5849904154796745
22,4,-0.31783336558348496,0.3725423434909615
23,3,0.06998191012036956,0.6083687020336004
24,2,0.25164959969232104,0.4942761837797104
25,3,0.3229461233940264,0.5748324491193016
26,2,0.47915915235700646,0.3594341533804037
27,2,0.44801632683819353,0.39216301719727165
28,3,0.8377479095659346,0.33300443774067473
29,2,0.257548788277008,0.06620135560732303
30,2,0.33792628393109964,0.2627366285938522
31,2,0.3489584422084854,0.7393013353516772
32,2,0.334779180477465,0.942296609523157
33,2,0.29010401040098993,0.9569951218001387
34,2,0.27132305455088257,0.9624883376276197
35,2,0.2630360105838878,0.9647860162420021
36,1,0.2583506514609669,0.9660512102832303
37,1,0.25657197280725985,0.966525127852241
38,0,0.2556741038466973,0.9667630281626353
39,0,0.25540253149203235,0.9668348084897758
40,1,0.24485992309948135,0.9272865901462828
41,0,0.6006625894017105,0.7906665504404257
42,0,0.5655001154482938,0.3201343248853439
43,0,0.4495764443969465,0.6353076132281429
44,0,0.1868391600972015,0.4164570320708205
45,1,0.11673277341413724,0.32455808481580406
46,0,-0.10913481861514363,0.23935674301325482
47,0,-0.0935171357044036,0.2102913130972906
48,0,6.123233995736766e-17,1.0
49,0,0.06856441331942263,0.9976466915828285
50,0,0.09972622113259451,0.644159194490607
51,0,0.48948896507362083,0.5650099680732047
52,0,0.5754318960475971,0.5788845923275369
53,0,-0.1033432952486714,0.4741339121331819
54,0,-0.6012581834573644,0.4220747942380032
55,1,-0.6647380477790079,0.6360610488156231
56,1,-0.7115784178938159,0.5931613434882553
57,1,-0.27829093885520845,0.3298302493323945
58,1,-0.21070582721052009,0.5882604499968662
59,1,-0.32494382519605525,0.4407719030213716
60,1,-0.1830283621075302,0.690133844406251
61,2,-0.3341497403985735,0.8416893311118353
62,2,-0.2904361107258695,0.7118603242208332
63,2,-0.3813068127939601,0.7560193875244952
64,2,-0.1850653254929761,0.8965123980239991
65,2,-0.3197305177686818,0.9475085202822034
66,2,-0.11202663136530731,0.9937052047085904
67,2,0.011603741152875565,0.9999326743292556
68,3,0.09539840283613474,0.9954391717911821
69,3,0.14087581376523,0.9900272749252842
70,3,0.17015100405796324,0.9854180005551284
71,3,0.18496393279445644,0.9827453096124182
72,3,0.19401327151519254,0.9809989044213924
73,3,0.19820283292427301,0.98016102606704
74,2,0.20022581520695723,0.9797497756696397
75,2,0.20143957738724869,0.9795009426550066
76,2,0.2019652658454064,0.9793926849798268
77,2,0.20225968303859337,0.9793319256601042
78,2,0.20236914170279904,0.979309312978526
79,2,0.20241319988489065,0.9793002075524948
80,1,0.20244508998972907,0.9792936155918972
81,0,0.2008120075104118,0.9713410334855874
82,0,0.2024747122697052,0.9792874914402308
83,0,0.17915034934446564,0.8664576672911836
84,0,0.09127160786576255,0.4414052757511914
85,0,0.0664346021206197,0.321281583785605
86,0,0.05373109894117491,0.2598452651771618
87,0,0.04447106742744471,0.21506321999321007
