,local_ppl_cnt,vx,vy
0,1,-0.7071067811865475,0.7071067811865476
1,1,-0.7071067811865475,0.7071067811865476
2,2,0.5043342057198138,0.5043342057198137
3,1,0.5043342057198138,0.5043342057198137
4,3,-0.7071067811865475,0.7071067811865476
5,5,-0.3826834323650897,0.9238795325112867
6,6,0.33831806230437267,0.3383180623043726
7,6,0.20239554018274641,0.2023955401827464
8,6,0.33831806230437267,0.3383180623043726
9,6,0.33831806230437267,0.3383180623043726
10,6,0.18309641592814466,-0.4420338505556317
11,7,-0.3383180623043727,-0.3383180623043726
12,9,-0.272943705305893,0.6589443951138523
13,9,-0.272943705305893,0.6589443951138523
14,10,0.5043342057198138,0.5043342057198137
15,12,-0.3826834323650897,0.9238795325112867
16,13,0.20239554018274641,0.2023955401827464
17,12,-0.38268343236509034,-0.9238795325112865
18,11,-0.27294370530589346,-0.6589443951138522
19,8,0.33831806230437267,0.3383180623043726
20,7,-1.3101937794293696e-16,-0.7132362736976232
21,7,0.5043342057198138,0.5043342057198137
22,11,0.33831806230437267,0.3383180623043726
23,13,0.33831806230437267,0.3383180623043726
24,13,0.44203385055563177,0.18309641592814457
25,12,0.7132362736976232,0.0
26,12,0.6589443951138523,0.27294370530589307
27,12,0.5043342057198138,0.5043342057198137
28,11,0.5043342057198138,0.5043342057198137
29,11,-0.18309641592814482,-0.44203385055563166
30,10,-0.09111159128584871,0.09111159128584873
31,11,-0.09111159128584871,0.09111159128584873
32,9,-0.3826834323650897,0.9238795325112867
33,9,6.123233995736766e-17,1.0
34,10,-0.7071067811865475,0.7071067811865476
35,12,-0.3826834323650897,0.9238795325112867
36,12,-0.7071067811865475,0.7071067811865476
37,13,-0.7071067811865475,0.7071067811865476
38,11,-0.6589443951138523,0.2729437053058931
39,14,-0.3826834323650897,0.9238795325112867
40,13,6.123233995736766e-17,1.0
41,13,6.123233995736766e-17,1.0
42,15,-0.272943705305893,0.6589443951138523
43,15,-0.272943705305893,0.6589443951138523
44,14,4.367312598097899e-17,0.7132362736976232
45,14,6.123233995736766e-17,1.0
46,13,0.38268343236508984,0.9238795325112867
47,13,6.123233995736766e-17,1.0
48,13,-0.272943705305893,0.6589443951138523
49,12,4.367312598097899e-17,0.7132362736976232
50,13,6.123233995736766e-17,1.0
51,11,0.27294370530589307,0.6589443951138523
52,10,6.123233995736766e-17,1.0
53,9,0.38268343236508984,0.9238795325112867
54,7,0.38268343236508984,0.9238795325112867
55,8,6.123233995736766e-17,1.0
56,8,0.38268343236508984,0.9238795325112867
57,7,6.123233995736766e-17,1.0
58,6,6.123233995736766e-17,1.0
59,5,6.123233995736766e-17,1.0
